rec_id,cluster_id
rec-515-org,1452
rec-516-org,1453
rec-517-dup-0,1454
rec-517-dup-1,1454
rec-517-dup-2,1454
rec-517-dup-3,1454
rec-517-dup-4,1454
rec-517-org,1454
rec-518-org,1455
rec-519-dup-0,1456
rec-519-dup-1,1456
rec-519-dup-2,1456
rec-519-org,1456
rec-51-org,1457
rec-520-dup-0,1458
rec-520-org,1458
rec-521-dup-0,1459
rec-521-org,1459
rec-522-org,1460
rec-523-org,1461
rec-524-dup-0,1462
rec-524-dup-1,1462
rec-524-dup-2,1462
rec-524-dup-3,1462
rec-524-dup-4,1462
rec-524-org,1462
rec-525-dup-0,1463
rec-525-org,1463
rec-526-dup-0,1464
rec-526-dup-1,1464
rec-526-dup-2,1464
rec-526-org,1464
rec-527-org,1465
rec-528-dup-0,1466
rec-528-dup-1,1466
rec-528-dup-2,1466
rec-528-dup-3,1466
rec-528-dup-4,1466
rec-528-org,1466
rec-529-dup-0,1467
rec-529-org,1467
rec-52-org,1468
rec-530-dup-0,1469
rec-530-dup-1,1469
rec-530-org,1469
rec-531-dup-0,1470
rec-531-dup-1,1470
rec-531-org,1470
rec-532-dup-0,1471
rec-532-dup-1,1471
rec-532-dup-2,1471
rec-532-dup-3,1471
rec-532-dup-4,1471
rec-532-org,1471
rec-533-dup-0,1472
rec-533-dup-1,1472
rec-533-dup-2,1472
rec-533-dup-3,1472
rec-533-org,1472
rec-534-dup-0,1473
rec-534-dup-1,1473
rec-534-org,1473
rec-535-org,1474
rec-536-org,1475
rec-537-dup-0,1476
rec-537-org,1476
rec-538-dup-0,1477
rec-538-dup-1,1477
rec-538-org,1477
rec-539-dup-0,1478
rec-539-dup-1,1478
rec-539-dup-2,1478
rec-539-dup-3,1478
rec-539-dup-4,1478
rec-539-org,1478
rec-53-org,1479
rec-540-dup-0,1480
rec-540-dup-1,1480
rec-540-dup-2,1480
rec-540-dup-3,1480
rec-540-dup-4,1480
rec-540-org,1480
rec-541-dup-0,1481
rec-541-dup-1,1481
rec-541-org,1481
rec-542-org,1482
rec-543-dup-0,1483
rec-543-dup-1,1483
rec-543-dup-2,1483
rec-543-dup-3,1483
rec-543-dup-4,1483
rec-543-org,1483
rec-544-org,1484
rec-545-dup-0,1485
rec-545-dup-1,1485
rec-545-org,1485
rec-546-dup-0,1486
rec-546-dup-1,1486
rec-546-dup-2,1486
rec-546-dup-3,1486
rec-546-dup-4,1486
rec-546-org,1486
rec-547-org,1487
rec-548-org,1488
rec-549-org,1489
rec-54-dup-0,1490
rec-54-dup-1,1490
rec-54-dup-2,1490
rec-54-dup-3,1490
rec-54-org,1490
rec-550-dup-0,1491
rec-550-dup-1,1491
rec-550-org,1491
rec-551-org,1492
rec-552-dup-0,1493
rec-552-dup-1,1493
rec-552-dup-2,1493
rec-552-dup-3,1493
rec-552-org,1493
rec-553-dup-0,1494
rec-553-org,1494
rec-554-dup-0,1495
rec-554-dup-1,1495
rec-554-dup-2,1495
rec-554-dup-3,1495
rec-554-dup-4,1495
rec-554-org,1495
rec-555-org,1496
rec-556-org,1497
rec-557-dup-0,1498
rec-557-dup-1,1498
rec-557-org,1498
rec-558-org,1499
rec-559-dup-0,1500
rec-559-dup-1,1500
rec-559-dup-2,1500
rec-559-dup-3,1500
rec-559-org,1500
rec-55-dup-0,1501
rec-55-dup-1,1501
rec-55-dup-2,1501
rec-55-dup-3,1501
rec-55-org,1501
rec-560-dup-0,1502
rec-560-dup-1,1502
rec-560-org,1502
rec-561-dup-0,1503
rec-561-dup-1,1503
rec-561-dup-2,1503
rec-561-org,1503
rec-562-dup-0,1504
rec-562-org,1504
rec-563-org,1505
rec-564-dup-0,1506
rec-564-org,1506
rec-565-org,1507
rec-566-org,1508
rec-567-dup-0,1509
rec-567-dup-1,1509
rec-567-dup-2,1509
rec-567-dup-3,1509
rec-567-org,1509
rec-568-dup-0,1510
rec-568-dup-1,1510
rec-568-org,1510
rec-569-dup-0,1511
rec-569-dup-1,1511
rec-569-dup-2,1511
rec-569-dup-3,1511
rec-569-org,1511
rec-56-dup-0,1512
rec-56-dup-1,1512
rec-56-dup-2,1512
rec-56-dup-3,1512
rec-56-org,1512
rec-570-org,1513
rec-571-dup-0,1514
rec-571-dup-1,1514
rec-571-org,1514
rec-572-dup-0,1515
rec-572-org,1515
rec-573-dup-0,1516
rec-573-org,1516
rec-574-dup-0,1517
rec-574-org,1517
rec-575-dup-0,1518
rec-575-dup-1,1518
rec-575-dup-2,1518
rec-575-dup-3,1518
rec-575-org,1518
rec-576-dup-0,1519
rec-576-dup-1,1519
rec-576-dup-2,1519
rec-576-dup-3,1519
rec-576-org,1519
rec-577-dup-0,1520
rec-577-dup-1,1520
rec-577-dup-2,1520
rec-577-org,1520
rec-578-org,1521
rec-579-dup-0,1522
rec-579-org,1522
rec-57-dup-0,1523
rec-57-dup-1,1523
rec-57-dup-2,1523
rec-57-dup-3,1523
rec-57-dup-4,1523
rec-57-org,1523
rec-580-org,1524
rec-581-dup-0,1525
rec-581-dup-1,1525
rec-581-dup-2,1525
rec-581-org,1525
rec-582-dup-0,1526
rec-582-dup-1,1526
rec-582-dup-2,1526
rec-582-dup-3,1526
rec-582-dup-4,1526
rec-582-org,1526
rec-583-dup-0,1527
rec-583-dup-1,1527
rec-583-org,1527
rec-584-dup-0,1528
rec-584-dup-1,1528
rec-584-dup-2,1528
rec-584-dup-3,1528
rec-584-org,1528
rec-585-org,1529
rec-586-org,1530
rec-587-org,1531
rec-588-org,1532
rec-589-org,1533
rec-58-dup-0,1534
rec-58-dup-1,1534
rec-58-org,1534
rec-590-dup-0,1535
rec-590-org,1535
rec-591-dup-0,1536
rec-591-dup-1,1536
rec-591-dup-2,1536
rec-591-org,1536
rec-592-dup-0,1537
rec-592-dup-1,1537
rec-592-dup-2,1537
rec-592-dup-3,1537
rec-592-org,1537
rec-593-dup-0,1538
rec-593-dup-1,1538
rec-593-dup-2,1538
rec-593-dup-3,1538
rec-593-dup-4,1538
rec-593-org,1538
rec-594-dup-0,1539
rec-594-dup-1,1539
rec-594-org,1539
rec-595-dup-0,1540
rec-595-dup-1,1540
rec-595-dup-2,1540
rec-595-dup-3,1540
rec-595-dup-4,1540
rec-595-org,1540
rec-596-org,1541
rec-597-org,1542
rec-598-dup-0,1543
rec-598-org,1543
rec-599-dup-0,1544
rec-599-dup-1,1544
rec-599-dup-2,1544
rec-599-org,1544
rec-59-org,1545
rec-5-dup-0,1546
rec-5-org,1546
rec-600-dup-0,1547
rec-600-org,1547
rec-601-dup-0,1548
rec-601-dup-1,1548
rec-601-dup-2,1548
rec-601-org,1548
rec-602-org,1549
rec-603-org,1550
rec-604-org,1551
rec-605-dup-0,1552
rec-605-org,1552
rec-606-org,1553
rec-607-dup-0,1554
rec-607-dup-1,1554
rec-607-dup-2,1554
rec-607-org,1554
rec-608-org,1555
rec-609-dup-0,1556
rec-609-dup-1,1556
rec-609-dup-2,1556
rec-609-dup-3,1556
rec-609-dup-4,1556
rec-609-org,1556
rec-60-org,1557
rec-610-org,1558
rec-611-dup-0,1559
rec-611-org,1559
rec-612-dup-0,1560
rec-612-dup-1,1560
rec-612-org,1560
rec-613-dup-0,1561
rec-613-org,1561
rec-614-org,1562
rec-615-dup-0,1563
rec-615-dup-1,1563
rec-615-dup-2,1563
rec-615-dup-3,1563
rec-615-dup-4,1563
rec-615-org,1563
rec-616-dup-0,1564
rec-616-org,1564
rec-617-org,1565
rec-618-dup-0,1566
rec-618-dup-1,1566
rec-618-dup-2,1566
rec-618-dup-3,1566
rec-618-org,1566
rec-619-dup-0,1567
rec-619-dup-1,1567
rec-619-dup-2,1567
rec-619-dup-3,1567
rec-619-dup-4,1567
rec-619-org,1567
rec-61-dup-0,1568
rec-61-dup-1,1568
rec-61-dup-2,1568
rec-61-org,1568
rec-620-dup-0,1569
rec-620-org,1569
rec-621-dup-0,1570
rec-621-org,1570
rec-622-org,1571
rec-623-dup-0,1572
rec-623-dup-1,1572
rec-623-dup-2,1572
rec-623-dup-3,1572
rec-623-org,1572
rec-624-dup-0,1573
rec-624-dup-1,1573
rec-624-dup-2,1573
rec-624-dup-3,1573
rec-624-org,1573
rec-625-org,1574
rec-626-dup-0,1575
rec-626-dup-1,1575
rec-626-org,1575
rec-627-dup-0,1576
rec-627-org,1576
rec-628-dup-0,1577
rec-628-dup-1,1577
rec-628-org,1577
rec-629-dup-0,1578
rec-629-dup-1,1578
rec-629-dup-2,1578
rec-629-org,1578
rec-62-dup-0,1579
rec-62-org,1579
rec-630-org,1580
rec-631-dup-0,1581
rec-631-dup-1,1581
rec-631-dup-2,1581
rec-631-org,1581
rec-632-dup-0,1582
rec-632-org,1582
rec-633-dup-0,1583
rec-633-dup-1,1583
rec-633-dup-2,1583
rec-633-org,1583
rec-634-org,1584
rec-635-dup-0,1585
rec-635-dup-1,1585
rec-635-dup-2,1585
rec-635-org,1585
rec-636-dup-0,1586
rec-636-dup-1,1586
rec-636-dup-2,1586
rec-636-dup-3,1586
rec-636-dup-4,1586
rec-636-org,1586
rec-637-dup-0,1587
rec-637-dup-1,1587
rec-637-org,1587
rec-638-dup-0,1588
rec-638-dup-1,1588
rec-638-dup-2,1588
rec-638-org,1588
rec-639-dup-0,1589
rec-639-dup-1,1589
rec-639-org,1589
rec-63-org,1590
rec-640-dup-0,1591
rec-640-dup-1,1591
rec-640-dup-2,1591
rec-640-dup-3,1591
rec-640-org,1591
rec-641-dup-0,1592
rec-641-dup-1,1592
rec-641-dup-2,1592
rec-641-dup-3,1592
rec-641-org,1592
rec-642-dup-0,1593
rec-642-dup-1,1593
rec-642-dup-2,1593
rec-642-dup-3,1593
rec-642-dup-4,1593
rec-642-org,1593
rec-643-dup-0,1594
rec-643-org,1594
rec-644-org,1595
rec-645-dup-0,1596
rec-645-dup-1,1596
rec-645-org,1596
rec-646-dup-0,1597
rec-646-org,1597
rec-647-org,1598
rec-648-org,1599
rec-649-org,1600
rec-64-dup-0,1601
rec-64-org,1601
rec-650-org,1602
rec-651-org,1603
rec-652-dup-0,1604
rec-652-org,1604
rec-653-org,1605
rec-654-org,1606
rec-655-dup-0,1607
rec-655-dup-1,1607
rec-655-dup-2,1607
rec-655-dup-3,1607
rec-655-dup-4,1607
rec-655-org,1607
rec-656-dup-0,1608
rec-656-dup-1,1608
rec-656-dup-2,1608
rec-656-dup-3,1608
rec-656-dup-4,1608
rec-656-org,1608
rec-657-dup-0,1609
rec-657-org,1609
rec-658-dup-0,1610
rec-658-dup-1,1610
rec-658-dup-2,1610
rec-658-org,1610
rec-659-dup-0,1611
rec-659-dup-1,1611
rec-659-org,1611
rec-65-org,1612
rec-660-dup-0,1613
rec-660-dup-1,1613
rec-660-org,1613
rec-661-dup-0,1614
rec-661-org,1614
rec-662-dup-0,1615
rec-662-dup-1,1615
rec-662-dup-2,1615
rec-662-dup-3,1615
rec-662-dup-4,1615
rec-662-org,1615
rec-663-org,1616
rec-664-dup-0,1617
rec-664-dup-1,1617
rec-664-org,1617
rec-665-dup-0,1618
rec-665-org,1618
rec-666-dup-0,1619
rec-666-dup-1,1619
rec-666-dup-2,1619
rec-666-dup-3,1619
rec-666-dup-4,1619
rec-666-org,1619
rec-667-dup-0,1620
rec-667-org,1620
rec-668-dup-0,1621
rec-668-dup-1,1621
rec-668-dup-2,1621
rec-668-dup-3,1621
rec-668-dup-4,1621
rec-668-org,1621
rec-669-dup-0,1622
rec-669-dup-1,1622
rec-669-dup-2,1622
rec-669-org,1622
rec-66-dup-0,1623
rec-66-dup-1,1623
rec-66-dup-2,1623
rec-66-org,1623
rec-670-dup-0,1624
rec-670-dup-1,1624
rec-670-dup-2,1624
rec-670-dup-3,1624
rec-670-dup-4,1624
rec-670-org,1624
rec-671-dup-0,1625
rec-671-dup-1,1625
rec-671-org,1625
rec-672-dup-0,1626
rec-672-org,1626
rec-673-dup-0,1627
rec-673-dup-1,1627
rec-673-org,1627
rec-674-dup-0,1628
rec-674-org,1628
rec-675-org,1629
rec-676-dup-0,1630
rec-676-dup-1,1630
rec-676-dup-2,1630
rec-676-dup-3,1630
rec-676-org,1630
rec-677-dup-0,1631
rec-677-org,1631
rec-678-dup-0,1632
rec-678-org,1632
rec-679-dup-0,1633
rec-679-dup-1,1633
rec-679-org,1633
rec-67-org,1634
rec-680-org,1635
rec-681-org,1636
rec-682-dup-0,1637
rec-682-dup-1,1637
rec-682-dup-2,1637
rec-682-org,1637
rec-683-dup-0,1638
rec-683-dup-1,1638
rec-683-org,1638
rec-684-dup-0,1639
rec-684-dup-1,1639
rec-684-dup-2,1639
rec-684-org,1639
rec-685-dup-0,1640
rec-685-org,1640
rec-686-dup-0,1641
rec-686-org,1641
rec-687-org,1642
rec-688-dup-0,1643
rec-688-dup-1,1643
rec-688-org,1643
rec-689-org,1644
rec-68-dup-0,1645
rec-68-dup-1,1645
rec-68-dup-2,1645
rec-68-org,1645
rec-690-org,1646
rec-691-dup-0,1647
rec-691-dup-1,1647
rec-691-org,1647
rec-692-org,1648
rec-693-dup-0,1649
rec-693-dup-1,1649
rec-693-org,1649
rec-694-dup-0,1650
rec-694-org,1650
rec-695-dup-0,1651
rec-695-org,1651
rec-696-dup-0,1652
rec-696-dup-1,1652
rec-696-dup-2,1652
rec-696-dup-3,1652
rec-696-org,1652
rec-697-org,1653
rec-698-dup-0,1654
rec-698-dup-1,1654
rec-698-dup-2,1654
rec-698-org,1654
rec-699-org,1655
rec-69-dup-0,1656
rec-69-org,1656
rec-6-dup-0,1657
rec-6-dup-1,1657
rec-6-dup-2,1657
rec-6-dup-3,1657
rec-6-org,1657
rec-700-dup-0,1658
rec-700-dup-1,1658
rec-700-dup-2,1658
rec-700-dup-3,1658
rec-700-org,1658
rec-701-org,1659
rec-702-dup-0,1660
rec-702-dup-1,1660
rec-702-dup-2,1660
rec-702-org,1660
rec-703-dup-0,1661
rec-703-dup-1,1661
rec-703-dup-2,1661
rec-703-org,1661
rec-704-org,1662
rec-705-dup-0,1663
rec-705-dup-1,1663
rec-705-org,1663
rec-706-org,1664
rec-707-dup-0,1665
rec-707-dup-1,1665
rec-707-dup-2,1665
rec-707-dup-3,1665
rec-707-dup-4,1665
rec-707-org,1665
rec-708-dup-0,1666
rec-708-dup-1,1666
rec-708-dup-2,1666
rec-708-dup-3,1666
rec-708-dup-4,1666
rec-708-org,1666
rec-709-dup-0,1667
rec-709-org,1667
rec-70-dup-0,1668
rec-70-dup-1,1668
rec-70-org,1668
rec-710-dup-0,1669
rec-710-dup-1,1669
rec-710-dup-2,1669
rec-710-org,1669
rec-711-dup-0,1670
rec-711-dup-1,1670
rec-711-dup-2,1670
rec-711-dup-3,1670
rec-711-dup-4,1670
rec-711-org,1670
rec-712-org,1671
rec-713-dup-0,1672
rec-713-org,1672
rec-714-org,1673
rec-715-org,1674
rec-716-dup-0,1675
rec-716-dup-1,1675
rec-716-org,1675
rec-717-org,1676
rec-718-org,1677
rec-719-org,1678
rec-71-dup-0,1679
rec-71-dup-1,1679
rec-71-dup-2,1679
rec-71-dup-3,1679
rec-71-dup-4,1679
rec-71-org,1679
rec-720-dup-0,1680
rec-720-dup-1,1680
rec-720-org,1680
rec-721-dup-0,1681
rec-721-dup-1,1681
rec-721-dup-2,1681
rec-721-dup-3,1681
rec-721-org,1681
rec-722-org,1682
rec-723-dup-0,1683
rec-723-dup-1,1683
rec-723-dup-2,1683
rec-723-org,1683
rec-724-dup-0,1684
rec-724-dup-1,1684
rec-724-dup-2,1684
rec-724-dup-3,1684
rec-724-dup-4,1684
rec-724-org,1684
rec-725-dup-0,1685
rec-725-dup-1,1685
rec-725-dup-2,1685
rec-725-org,1685
rec-726-org,1686
rec-727-org,1687
rec-728-org,1688
rec-729-dup-0,1689
rec-729-org,1689
rec-72-org,1690
rec-730-org,1691
rec-731-dup-0,1692
rec-731-dup-1,1692
rec-731-dup-2,1692
rec-731-org,1692
rec-732-dup-0,1693
rec-732-dup-1,1693
rec-732-dup-2,1693
rec-732-dup-3,1693
rec-732-org,1693
rec-733-org,1694
rec-734-org,1695
rec-735-org,1696
rec-736-org,1697
rec-737-org,1698
rec-738-dup-0,1699
rec-738-dup-1,1699
rec-738-dup-2,1699
rec-738-dup-3,1699
rec-738-dup-4,1699
rec-738-org,1699
rec-739-dup-0,1700
rec-739-org,1700
rec-73-dup-0,1701
rec-73-dup-1,1701
rec-73-dup-2,1701
rec-73-org,1701
rec-740-org,1702
rec-741-org,1703
rec-742-org,1704
rec-743-dup-0,1705
rec-743-dup-1,1705
rec-743-dup-2,1705
rec-743-org,1705
rec-744-org,1706
rec-745-org,1707
rec-746-dup-0,1708
rec-746-org,1708
rec-747-dup-0,1709
rec-747-dup-1,1709
rec-747-dup-2,1709
rec-747-dup-3,1709
rec-747-dup-4,1709
rec-747-org,1709
rec-748-dup-0,1710
rec-748-org,1710
rec-749-dup-0,1711
rec-749-dup-1,1711
rec-749-dup-2,1711
rec-749-dup-3,1711
rec-749-dup-4,1711
rec-749-org,1711
rec-74-dup-0,1712
rec-74-dup-1,1712
rec-74-org,1712
rec-750-org,1713
rec-751-dup-0,1714
rec-751-dup-1,1714
rec-751-org,1714
rec-752-org,1715
rec-753-org,1716
rec-754-org,1717
rec-755-dup-0,1718
rec-755-dup-1,1718
rec-755-dup-2,1718
rec-755-org,1718
rec-756-org,1719
rec-757-dup-0,1720
rec-757-org,1720
rec-758-org,1721
rec-759-org,1722
rec-75-dup-0,1723
rec-75-dup-1,1723
rec-75-dup-2,1723
rec-75-dup-3,1723
rec-75-dup-4,1723
rec-75-org,1723
rec-760-dup-0,1724
rec-760-dup-1,1724
rec-760-dup-2,1724
rec-760-org,1724
rec-761-dup-0,1725
rec-761-org,1725
rec-762-org,1726
rec-763-org,1727
rec-764-dup-0,1728
rec-764-dup-1,1728
rec-764-dup-2,1728
rec-764-org,1728
rec-765-dup-0,1729
rec-765-dup-1,1729
rec-765-dup-2,1729
rec-765-org,1729
rec-766-dup-0,1730
rec-766-org,1730
rec-767-dup-0,1731
rec-767-dup-1,1731
rec-767-dup-2,1731
rec-767-org,1731
rec-768-org,1732
rec-769-org,1733
rec-76-org,1734
rec-770-dup-0,1735
rec-770-dup-1,1735
rec-770-org,1735
rec-771-dup-0,1736
rec-771-dup-1,1736
rec-771-dup-2,1736
rec-771-dup-3,1736
rec-771-org,1736
rec-772-dup-0,1737
rec-772-dup-1,1737
rec-772-dup-2,1737
rec-772-dup-3,1737
rec-772-org,1737
rec-773-dup-0,1738
rec-773-dup-1,1738
rec-773-org,1738
rec-774-org,1739
rec-775-dup-0,1740
rec-775-dup-1,1740
rec-775-org,1740
rec-776-org,1741
rec-777-dup-0,1742
rec-777-org,1742
rec-778-org,1743
rec-779-dup-0,1744
rec-779-dup-1,1744
rec-779-dup-2,1744
rec-779-dup-3,1744
rec-779-org,1744
rec-77-dup-0,1745
rec-77-dup-1,1745
rec-77-dup-2,1745
rec-77-dup-3,1745
rec-77-dup-4,1745
rec-77-org,1745
rec-780-org,1746
rec-781-dup-0,1747
rec-781-org,1747
rec-782-dup-0,1748
rec-782-dup-1,1748
rec-782-org,1748
rec-783-org,1749
rec-784-dup-0,1750
rec-784-dup-1,1750
rec-784-dup-2,1750
rec-784-dup-3,1750
rec-784-dup-4,1750
rec-784-org,1750
rec-785-dup-0,1751
rec-785-dup-1,1751
rec-785-dup-2,1751
rec-785-dup-3,1751
rec-785-dup-4,1751
rec-785-org,1751
rec-786-dup-0,1752
rec-786-org,1752
rec-787-org,1753
rec-788-dup-0,1754
rec-788-dup-1,1754
rec-788-dup-2,1754
rec-788-dup-3,1754
rec-788-dup-4,1754
rec-788-org,1754
rec-789-dup-0,1755
rec-789-dup-1,1755
rec-789-org,1755
rec-78-dup-0,1756
rec-78-org,1756
rec-790-dup-0,1757
rec-790-org,1757
rec-791-dup-0,1758
rec-791-org,1758
rec-792-org,1759
rec-793-dup-0,1760
rec-793-dup-1,1760
rec-793-dup-2,1760
rec-793-dup-3,1760
rec-793-dup-4,1760
rec-793-org,1760
rec-794-dup-0,1761
rec-794-org,1761
rec-795-org,1762
rec-796-dup-0,1763
rec-796-dup-1,1763
rec-796-dup-2,1763
rec-796-dup-3,1763
rec-796-dup-4,1763
rec-796-org,1763
rec-797-org,1764
rec-798-org,1765
rec-799-dup-0,1766
rec-799-dup-1,1766
rec-799-dup-2,1766
rec-799-dup-3,1766
rec-799-org,1766
rec-79-dup-0,1767
rec-79-dup-1,1767
rec-79-org,1767
rec-7-dup-0,1768
rec-7-dup-1,1768
rec-7-dup-2,1768
rec-7-dup-3,1768
rec-7-org,1768
rec-800-dup-0,1769
rec-800-org,1769
rec-801-dup-0,1770
rec-801-dup-1,1770
rec-801-dup-2,1770
rec-801-dup-3,1770
rec-801-org,1770
rec-802-org,1771
rec-803-dup-0,1772
rec-803-dup-1,1772
rec-803-dup-2,1772
rec-803-org,1772
rec-804-dup-0,1773
rec-804-dup-1,1773
rec-804-dup-2,1773
rec-804-dup-3,1773
rec-804-dup-4,1773
rec-804-org,1773
rec-805-dup-0,1774
rec-805-dup-1,1774
rec-805-dup-2,1774
rec-805-dup-3,1774
rec-805-org,1774
rec-806-org,1775
rec-807-org,1776
rec-808-dup-0,1777
rec-808-dup-1,1777
rec-808-org,1777
rec-809-dup-0,1778
rec-809-dup-1,1778
rec-809-org,1778
rec-80-dup-0,1779
rec-80-dup-1,1779
rec-80-dup-2,1779
rec-80-dup-3,1779
rec-80-org,1779
rec-810-dup-0,1780
rec-810-org,1780
rec-811-org,1781
rec-812-org,1782
rec-813-org,1783
rec-814-org,1784
rec-815-org,1785
rec-816-dup-0,1786
rec-816-dup-1,1786
rec-816-dup-2,1786
rec-816-org,1786
rec-817-dup-0,1787
rec-817-dup-1,1787
rec-817-org,1787
rec-818-dup-0,1788
rec-818-org,1788
rec-819-dup-0,1789
rec-819-dup-1,1789
rec-819-org,1789
rec-81-dup-0,1790
rec-81-org,1790
rec-820-org,1791
rec-821-dup-0,1792
rec-821-dup-1,1792
rec-821-org,1792
rec-822-dup-0,1793
rec-822-org,1793
rec-823-dup-0,1794
rec-823-org,1794
rec-824-dup-0,1795
rec-824-dup-1,1795
rec-824-dup-2,1795
rec-824-dup-3,1795
rec-824-org,1795
rec-825-dup-0,1796
rec-825-dup-1,1796
rec-825-dup-2,1796
rec-825-dup-3,1796
rec-825-org,1796
rec-826-dup-0,1797
rec-826-dup-1,1797
rec-826-dup-2,1797
rec-826-dup-3,1797
rec-826-org,1797
rec-827-org,1798
rec-828-org,1799
rec-829-dup-0,1800
rec-829-dup-1,1800
rec-829-dup-2,1800
rec-829-org,1800
rec-82-dup-0,1801
rec-82-dup-1,1801
rec-82-org,1801
rec-830-dup-0,1802
rec-830-dup-1,1802
rec-830-dup-2,1802
rec-830-org,1802
rec-831-org,1803
rec-832-org,1804
rec-833-dup-0,1805
rec-833-org,1805
rec-834-dup-0,1806
rec-834-dup-1,1806
rec-834-org,1806
rec-835-org,1807
rec-836-dup-0,1808
rec-836-dup-1,1808
rec-836-dup-2,1808
rec-836-dup-3,1808
rec-836-org,1808
rec-837-org,1809
rec-838-dup-0,1810
rec-838-dup-1,1810
rec-838-dup-2,1810
rec-838-dup-3,1810
rec-838-org,1810
rec-839-dup-0,1811
rec-839-dup-1,1811
rec-839-dup-2,1811
rec-839-dup-3,1811
rec-839-org,1811
rec-83-dup-0,1812
rec-83-org,1812
rec-840-org,1813
rec-841-org,1814
rec-842-org,1815
rec-843-org,1816
rec-844-dup-0,1817
rec-844-dup-1,1817
rec-844-dup-2,1817
rec-844-dup-3,1817
rec-844-org,1817
rec-845-org,1818
rec-846-org,1819
rec-847-dup-0,1820
rec-847-dup-1,1820
rec-847-dup-2,1820
rec-847-dup-3,1820
rec-847-dup-4,1820
rec-847-org,1820
rec-848-dup-0,1821
rec-848-dup-1,1821
rec-848-org,1821
rec-849-org,1822
rec-84-dup-0,1823
rec-84-dup-1,1823
rec-84-org,1823
rec-850-dup-0,1824
rec-850-org,1824
rec-851-org,1825
rec-852-org,1826
rec-853-dup-0,1827
rec-853-dup-1,1827
rec-853-org,1827
rec-854-dup-0,1828
rec-854-org,1828
rec-855-dup-0,1829
rec-855-dup-1,1829
rec-855-dup-2,1829
rec-855-dup-3,1829
rec-855-org,1829
rec-856-dup-0,1830
rec-856-org,1830
rec-857-org,1831
rec-858-org,1832
rec-859-dup-0,1833
rec-859-dup-1,1833
rec-859-dup-2,1833
rec-859-org,1833
rec-85-dup-0,1834
rec-85-dup-1,1834
rec-85-dup-2,1834
rec-85-dup-3,1834
rec-85-dup-4,1834
rec-85-org,1834
rec-860-dup-0,1835
rec-860-org,1835
rec-861-org,1836
rec-862-dup-0,1837
rec-862-dup-1,1837
rec-862-dup-2,1837
rec-862-dup-3,1837
rec-862-org,1837
rec-863-dup-0,1838
rec-863-org,1838
rec-864-org,1839
rec-865-dup-0,1840
rec-865-org,1840
rec-866-dup-0,1841
rec-866-org,1841
rec-867-org,1842
rec-868-org,1843
rec-869-dup-0,1844
rec-869-dup-1,1844
rec-869-dup-2,1844
rec-869-org,1844
rec-86-dup-0,1845
rec-86-dup-1,1845
rec-86-dup-2,1845
rec-86-org,1845
rec-870-org,1846
rec-871-org,1847
rec-872-dup-0,1848
rec-872-dup-1,1848
rec-872-org,1848
rec-873-dup-0,1849
rec-873-dup-1,1849
rec-873-org,1849
rec-874-org,1850
rec-875-dup-0,1851
rec-875-org,1851
rec-876-dup-0,1852
rec-876-dup-1,1852
rec-876-dup-2,1852
rec-876-dup-3,1852
rec-876-dup-4,1852
rec-876-org,1852
rec-877-dup-0,1853
rec-877-dup-1,1853
rec-877-org,1853
rec-878-dup-0,1854
rec-878-dup-1,1854
rec-878-dup-2,1854
rec-878-org,1854
rec-879-dup-0,1855
rec-879-dup-1,1855
rec-879-dup-2,1855
rec-879-dup-3,1855
rec-879-dup-4,1855
rec-879-org,1855
rec-87-dup-0,1856
rec-87-org,1856
rec-880-dup-0,1857
rec-880-dup-1,1857
rec-880-dup-2,1857
rec-880-dup-3,1857
rec-880-dup-4,1857
rec-880-org,1857
rec-881-dup-0,1858
rec-881-dup-1,1858
rec-881-org,1858
rec-882-dup-0,1859
rec-882-dup-1,1859
rec-882-org,1859
rec-883-dup-0,1860
rec-883-org,1860
rec-884-org,1861
rec-885-dup-0,1862
rec-885-dup-1,1862
rec-885-dup-2,1862
rec-885-dup-3,1862
rec-885-dup-4,1862
rec-885-org,1862
rec-886-dup-0,1863
rec-886-dup-1,1863
rec-886-org,1863
rec-887-dup-0,1864
rec-887-org,1864
rec-888-org,1865
rec-889-org,1866
rec-88-org,1867
rec-890-org,1868
rec-891-dup-0,1869
rec-891-org,1869
rec-892-dup-0,1870
rec-892-org,1870
rec-893-dup-0,1871
rec-893-dup-1,1871
rec-893-org,1871
rec-894-org,1872
rec-895-dup-0,1873
rec-895-org,1873
rec-896-dup-0,1874
rec-896-org,1874
rec-897-dup-0,1875
rec-897-dup-1,1875
rec-897-dup-2,1875
rec-897-org,1875
rec-898-dup-0,1876
rec-898-dup-1,1876
rec-898-org,1876
rec-899-org,1877
rec-89-org,1878
rec-8-dup-0,1879
rec-8-dup-1,1879
rec-8-dup-2,1879
rec-8-dup-3,1879
rec-8-org,1879
rec-900-dup-0,1880
rec-900-org,1880
rec-901-dup-0,1881
rec-901-dup-1,1881
rec-901-org,1881
rec-902-dup-0,1882
rec-902-org,1882
rec-903-dup-0,1883
rec-903-org,1883
rec-904-dup-0,1884
rec-904-dup-1,1884
rec-904-dup-2,1884
rec-904-dup-3,1884
rec-904-dup-4,1884
rec-904-org,1884
rec-905-dup-0,1885
rec-905-org,1885
rec-906-org,1886
rec-907-dup-0,1887
rec-907-dup-1,1887
rec-907-org,1887
